architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
AVR,AES-128,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,key_expansion,code:00029a,AES-128,8,10,4,2,1,0.013888888888888888,27.0,2,4,0,0,0,0,216,0.0,0.14094691703073206,0,669,0.12830978965372028,0.049906439899214464,0.08611024358856728,0.039686965517890374,0.0,0.05135351161362722,False,False,False,False,0,0,4,131,122,166,0.08904719501335707,5.664301197599606,3.7810107154696864,0.018518518518518517,63
AVR,AES-128,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,aes128_encrypt,code:000373,AES-128,8,19,13,3,2,0.0457516339869281,19.125,2,12,0,0,0,0,153,0.0,0.1608237082638787,0,711,0.16614718061628028,0.04664570045937415,0.07426639616777352,0.07402379982493508,0.0,0.04015420797956949,False,False,False,False,0,0,4,135,124,142,0.041884816753926704,5.493990145942967,3.8260335085442794,0.08496732026143791,61
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,main,code:000415,Non-Crypto,11,22,13,4,2,0.05194805194805195,14.0,1,13,0,0,0,0,154,0.0,0.1303322327935932,0,334,0.16256624015354704,0.037992726530641695,0.1004172303510019,0.04582272778828471,0.0,0.04651677847466682,False,False,False,False,0,0,4,61,67,107,0.0970724191063174,5.588135689110789,3.796422916412404,0.08441558441558442,55
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,memcpy,code:0004b7,Non-Crypto,4,4,2,1,1,0.1111111111111111,2.25,2,3,0,0,0,0,9,0.0,0.03571428571428571,0,28,0.24404761904761904,0.008928571428571428,0.14583333333333331,0.026785714285714284,0.0,0.0,False,False,False,False,0,0,8,4,3,8,0.07317073170731707,3.794653473544342,3.7011275412464992,0.2222222222222222,8
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,putchar,code:0004d6,Non-Crypto,1,1,2,0,0,0.0,4.0,1,2,0,0,0,0,4,0.0,0.08333333333333333,0,4,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,False,False,False,False,0,0,4,0,1,4,0.16666666666666666,3.3787834934861767,2.855388542207534,0.5,3
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,puts,code:0004dd,Non-Crypto,9,12,5,2,2,0.09090909090909091,4.888888888888889,2,7,0,0,0,0,44,0.0,0.07039926269708041,0,52,0.1275442619473428,0.024512396271061228,0.09962055963339661,0.024084497255228963,0.0,0.02180236917079022,False,False,False,False,0,0,4,9,8,19,0.13043478260869565,5.174151815405903,3.633092263894891,0.11363636363636363,33
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,strnlen_P,code:0006ee,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.08048433048433049,0,54,0.10612535612535612,0.009259259259259259,0.027065527065527062,0.06196581196581197,0.0,0.009259259259259259,False,False,False,False,0,0,4,10,8,12,0.039473684210526314,4.061482186720775,3.8450793249791233,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,strnlen,code:0006f9,Non-Crypto,3,3,2,1,2,0.09090909090909091,3.6666666666666665,2,3,0,0,0,0,11,0.0,0.073403720462544,0,54,0.10884866767219709,0.00980392156862745,0.018350930115636,0.06359979889391654,0.0,0.0,False,False,False,False,0,0,8,10,7,12,0.02702702702702703,3.9362600275315263,3.7059639617504647,0.18181818181818182,10
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,fputc,code:000704,Non-Crypto,9,12,5,0,0,0.06666666666666667,6.666666666666667,2,9,0,0,0,0,60,0.0,0.10994919187111149,0,143,0.17345115069045777,0.04054349652744866,0.1315074277385579,0.03689540727781922,0.0,0.03251028806584363,False,False,False,False,0,0,4,21,18,44,0.11811023622047244,5.673930204123511,3.8683766318325032,0.08333333333333333,46
AVR,Non-Crypto,avr-gcc,O0,aes128_AVR_avr-gcc_O0.elf,__ultoa_invert,code:000740,Non-Crypto,13,24,13,3,2,0.10606060606060606,5.076923076923077,2,12,0,0,0,0,66,0.0,0.07812700158638128,0,337,0.10990286055343489,0.01186500602331824,0.039328030861577185,0.052471100622008354,0.0019230769230769232,0.013790894941054685,False,False,False,False,0,0,4,49,46,91,0.02268041237113402,5.945835552004707,3.8007387680828364,0.19696969696969696,40
