architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,register_tm_clones,000105bc,Non-Crypto,4,5,3,0,0,0.125,4.0,2,5,0,0,0,0,16,0.0,0.23629032258064517,0,57,0.09435483870967742,0.2120967741935484,0.05,0.0,0.0,0.024193548387096774,False,False,False,False,1,0,0,7,6,12,0.012987012987012988,4.6534955617749425,3.7275283797403787,0.1875,13
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__do_global_dtors_aux,000105f0,Non-Crypto,5,8,5,0,0,0.2,4.0,2,7,0,0,0,0,20,0.0,0.07191919191919191,0,30,0.2653832442067736,0.07191919191919191,0.14721330956625073,0.0,0.0,0.0,False,False,False,False,0,0,0,4,0,16,0.14035087719298245,4.680689288944334,3.145971326679435,0.25,17
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,lcg_init,00010638,PRNG,1,0,1,0,0,0.0,17.0,2,1,0,0,0,0,17,0.0,0.21428571428571427,0,38,0.2571428571428571,0.14285714285714285,0.22857142857142856,0.0,0.0,0.07142857142857142,False,False,False,False,0,0,0,11,5,18,0.22857142857142856,4.846233017810516,3.5369406916288897,0.058823529411764705,8
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,lcg_next,0001067c,PRNG,1,0,1,0,0,0.0,15.0,2,1,0,0,0,0,15,0.0,0.023809523809523808,0,48,0.2857142857142857,0.023809523809523808,0.19047619047619047,0.0,0.03571428571428571,0.0,False,False,False,False,0,0,0,2,0,27,0.19047619047619047,4.817155962520949,3.551377196894669,0.06666666666666667,12
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,xorshift128_init,000106b8,PRNG,3,3,2,1,2,0.027777777777777776,12.0,2,3,0,0,0,0,36,0.0,0.16716938046914276,0,144,0.20859214573587928,0.07454933269713056,0.17342206089937487,0.030475249155753236,0.0,0.062144798616258955,False,False,False,False,0,0,0,28,32,32,0.08771929824561403,5.587671507138639,3.621390600465769,0.05555555555555555,23
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,xorshift128_next,00010748,PRNG,1,0,1,0,0,0.0,25.0,2,1,0,0,0,0,25,0.0,0.21505376344086022,0,119,0.16666666666666666,0.07526881720430108,0.08602150537634409,0.043010752688172046,0.0,0.0967741935483871,False,False,False,False,0,0,0,22,26,31,0.08602150537634409,5.103981820580906,3.6626835884092537,0.04,15
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,chacha_init,000107ac,PRNG,3,3,2,1,2,0.04,8.333333333333334,2,3,0,0,0,0,25,0.0,0.1427997489014438,0,88,0.17150031387319523,0.058531073446327686,0.12371625863151287,0.0,0.0,0.08426867545511613,False,False,False,False,0,0,0,10,12,26,0.1310344827586207,5.216635806720641,4.0200566361302545,0.08,17
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,chacha_block,00010810,PRNG,5,6,3,2,2,0.0111731843575419,35.8,2,5,0,0,0,0,179,0.0,0.11596694318910587,0,791,0.23430105825776174,0.031511959622558705,0.1855194534564377,0.0072562358276643995,0.0,0.07719874773888277,False,False,False,False,0,0,156,155,227,233,0.10174880763116058,5.758319932643112,4.005254420086022,0.01675977653631285,45
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,chacha_next,00010adc,PRNG,1,1,2,0,0,0.0,12.0,1,2,0,0,0,0,12,0.0,0.09859154929577464,0,43,0.19718309859154928,0.04225352112676056,0.11267605633802817,0.0,0.0,0.056338028169014086,False,False,False,False,0,0,0,3,4,14,0.11267605633802817,4.085500657991217,4.143019486898274,0.16666666666666666,11
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,mt_init,00010b0c,PRNG,3,3,2,1,2,0.058823529411764705,5.666666666666667,2,3,0,0,0,0,17,0.0,0.24945697577276524,0,57,0.09022556390977443,0.1767752715121136,0.05513784461152882,0.005847953216374269,0.005847953216374269,0.06683375104427736,False,False,False,False,0,0,0,7,9,13,0.07228915662650602,5.032336282987775,4.099450608378945,0.11764705882352941,16
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,mt_next,00010b50,PRNG,7,9,4,2,2,0.045454545454545456,9.428571428571429,2,7,0,0,0,0,66,0.0,0.1337976100488647,0,300,0.10504269540131198,0.04081542033286877,0.06586969736282969,0.015110362662022887,0.0,0.07787182705397304,False,False,False,False,0,0,0,40,49,45,0.0654627539503386,5.77636079818795,3.9280122748442152,0.06060606060606061,32
